idade,estado,escolaridade,renda_mensal,tempo_emprego_anos,score_credito,valor_solicitado,prazo_meses,finalidade,dividas_ativas,inadimplente
19,AL,Ensino Médio,6916.18,3,850,11743.24,12,Saúde,4,0
48,PB,Ensino Médio,13042.97,18,567,7390.93,36,Saúde,2,0
67,AM,Pós-graduação,2339.46,19,775,7717.09,24,Reforma,1,0
69,RN,Ensino Superior,3898.71,7,682,10983.18,60,Educação,5,1
45,AL,Pós-graduação,5670.31,8,616,9734.19,36,Educação,1,1
51,GO,Ensino Médio,13931.81,22,594,14522.76,18,Viagem,0,0
29,PR,Ensino Médio,2799.42,18,734,29712.95,36,Saúde,3,0
29,RR,Ensino Médio,2978.85,24,753,8468.29,12,Saúde,4,0
30,SC,Ensino Médio,9811.93,7,629,19831.77,36,Reforma,0,0
51,RR,Ensino Superior,4586.78,20,607,45031.96,48,Viagem,4,1
62,PB,Ensino Superior,2421.07,6,578,6427.45,24,Outros,0,1
53,BA,Ensino Médio,3836.41,17,692,9466.35,60,Reforma,2,0
44,PE,Pós-graduação,3757.31,24,704,15519.55,60,Veículo,5,0
74,ES,Ensino Fundamental,3540.2,13,545,13264.49,24,Reforma,2,0
23,ES,Ensino Médio,1445.3,2,633,4430.36,18,Veículo,2,1
40,RO,Ensino Médio,4398.93,12,646,15926.11,12,Veículo,1,0
30,AL,Pós-graduação,2079.72,9,755,15526.81,36,Reforma,1,0
26,MA,Ensino Superior,9456.03,5,619,5833.11,24,Veículo,1,0
23,PA,Ensino Médio,2978.2,3,737,10688.22,6,Educação,0,0
30,MA,Ensino Superior,3484.54,3,536,8259.1,48,Viagem,5,1
23,RJ,Ensino Médio,14151.58,15,580,8627.9,36,Outros,1,0
32,SP,Ensino Superior,11260.57,18,561,14740.56,6,Reforma,1,0
49,RS,Ensino Médio,3876.57,23,605,20295.88,18,Veículo,3,1
41,PI,Ensino Superior,2305.12,1,706,26174.85,18,Saúde,0,0
28,BA,Ensino Médio,5062.33,9,690,30770.51,12,Veículo,2,1
74,PI,Ensino Médio,4679.05,2,666,21014.63,12,Educação,1,1
20,DF,Ensino Superior,3375.0,5,615,16557.46,24,Viagem,2,0
19,TO,Ensino Fundamental,1677.47,10,709,5894.74,6,Outros,0,0
41,AM,Ensino Superior,3672.33,12,646,9501.93,36,Outros,0,0
21,AL,Ensino Médio,15911.3,14,592,11542.96,48,Reforma,0,0
58,DF,Ensino Superior,17322.61,5,611,9381.09,36,Viagem,2,0
45,RR,Ensino Superior,8733.14,16,675,18300.14,36,Saúde,3,0
67,RR,Pós-graduação,2486.85,2,658,7137.31,18,Reforma,0,0
61,PE,Ensino Superior,4657.47,10,668,16175.91,36,Viagem,0,0
69,RS,Ensino Médio,2859.31,15,665,13864.03,6,Educação,2,0
64,GO,Ensino Superior,12828.34,13,813,3611.59,48,Outros,1,0
66,PI,Ensino Médio,5926.4,2,715,11874.33,12,Veículo,3,0
71,SC,Ensino Médio,3439.26,2,836,18329.92,36,Saúde,5,0
60,PE,Ensino Superior,6830.82,18,585,19628.47,24,Viagem,1,0
66,ES,Ensino Superior,4258.02,6,686,13371.47,12,Educação,4,0
53,AC,Ensino Médio,4092.01,7,649,14867.55,12,Outros,3,0
46,SC,Ensino Médio,2742.26,22,795,12687.58,36,Saúde,5,0
53,PR,Ensino Superior,3584.2,15,715,10040.45,24,Saúde,7,0
61,CE,Ensino Superior,1377.3,14,618,7503.39,12,Viagem,0,1
39,MA,Ensino Superior,27092.59,4,725,17299.74,36,Veículo,5,0
47,BA,Ensino Superior,8459.03,16,756,8103.18,60,Veículo,0,0
30,PE,Ensino Superior,3121.32,7,664,7519.06,6,Veículo,0,0
25,RR,Ensino Superior,1656.12,4,716,4933.89,24,Educação,0,0
32,RJ,Ensino Superior,8995.82,13,460,14848.36,48,Veículo,4,0
49,SE,Ensino Médio,12120.81,4,572,2524.76,12,Outros,4,0
20,RR,Ensino Superior,3304.22,11,850,18298.14,48,Saúde,0,0
42,RO,Ensino Médio,3468.47,10,652,30598.44,18,Saúde,4,0
43,PA,Ensino Médio,400.0,22,710,6156.52,18,Veículo,1,0
38,SP,Pós-graduação,1804.95,11,789,3150.15,36,Saúde,3,0
44,RJ,Ensino Superior,3956.99,13,668,3318.53,60,Veículo,2,0
45,PB,Pós-graduação,1054.9,22,654,13101.88,12,Saúde,2,1
33,MA,Ensino Fundamental,7412.33,1,725,28121.42,36,Saúde,5,1
50,AL,Ensino Médio,8453.65,4,778,20693.74,24,Reforma,3,0
42,AM,Ensino Superior,4530.21,20,585,17545.81,6,Viagem,3,1
55,BA,Ensino Médio,9698.15,14,558,19715.62,36,Saúde,1,1
19,PI,Ensino Fundamental,6631.42,16,651,23239.35,12,Reforma,1,0
18,DF,Pós-graduação,7058.27,5,502,11647.45,18,Reforma,3,1
22,RN,Ensino Médio,2244.33,2,541,12469.57,24,Reforma,0,1
33,PB,Ensino Superior,8760.19,17,820,25364.17,18,Reforma,2,0
62,MG,Ensino Médio,5739.61,4,558,4905.63,36,Veículo,3,0
50,MA,Ensino Superior,1691.63,12,521,4037.81,36,Educação,0,0
31,PI,Ensino Médio,5777.74,6,653,9245.44,36,Educação,2,0
56,ES,Ensino Médio,3960.6,5,715,7696.59,24,Outros,0,0
40,DF,Ensino Médio,5436.25,16,564,39054.38,60,Viagem,2,1
61,PB,Ensino Fundamental,900.0,7,717,20147.42,12,Outros,7,1
50,AM,Ensino Superior,3394.02,8,674,9342.04,18,Educação,1,0
25,RR,Ensino Médio,1051.84,9,642,7189.9,36,Educação,3,0
67,SP,Ensino Médio,2448.48,3,675,17989.86,24,Outros,4,1
53,SP,Ensino Superior,6581.47,3,656,18596.34,36,Saúde,0,0
20,RN,Pós-graduação,5953.78,3,524,26790.17,24,Saúde,4,0
66,RN,Pós-graduação,1882.8,17,596,38757.16,36,Veículo,5,1
75,CE,Ensino Fundamental,1394.78,1,796,7168.76,24,Outros,5,0
26,DF,Ensino Médio,10955.82,3,838,28057.53,18,Outros,0,0
62,PI,Ensino Superior,3891.3,9,700,5073.43,48,Reforma,0,0
33,AC,Ensino Superior,4225.47,20,480,16223.05,60,Reforma,2,1
24,DF,Ensino Superior,4483.41,8,577,11194.66,36,Viagem,1,0
49,AM,Ensino Superior,2189.12,6,652,12188.34,12,Veículo,0,1
32,RR,Ensino Médio,4188.21,8,696,8017.79,12,Viagem,2,0
37,MG,Pós-graduação,2121.95,14,508,5354.1,24,Veículo,5,1
41,MT,Ensino Médio,2147.08,3,481,12483.47,36,Reforma,2,0
75,  AL ,Ensino Superior,1912.1,16,566,4853.41,36,Outros,0,0
52,PE,Ensino Médio,13317.53,1,581,6367.79,36,Reforma,2,0
68,SE,Ensino Superior,1510.17,23,564,6799.51,48,Reforma,1,0
38,MT,Ensino Médio,2211.37,6,723,11870.37,24,Educação,1,0
75,MT,Ensino Médio,8281.43,9,600,9944.98,48,Outros,0,0
72,CE,Ensino Superior,2901.68,3,715,14728.49,24,Reforma,0,0
42,AC,Ensino Médio,2828.4,7,565,15949.36,36,Outros,0,1
31,PE,Ensino Médio,9976.81,9,729,10869.66,36,Reforma,0,0
39,RJ,Ensino Médio,2130.51,18,594,6929.26,36,Veículo,2,1
69,CE,Pós-graduação,3184.87,13,619,3976.21,12,Saúde,0,0
33,RS,Ensino Fundamental,5194.47,8,502,3498.83,60,Viagem,0,0
73,RO,Ensino Superior,9601.59,2,579,7217.71,12,Viagem,1,0
39,SE,Pós-graduação,8128.37,14,766,12788.29,18,Veículo,2,0
45,SE,Pós-graduação,7775.81,19,697,14485.76,36,Outros,7,0
60,CE,Ensino Superior,14202.38,14,553,7724.53,36,Educação,5,0
23,RJ,Ensino Superior,2381.65,6,684,6623.35,36,Veículo,3,0
67,AP,Ensino Superior,3341.53,3,637,15889.01,48,Reforma,0,1
34,AL,Ensino Médio,900.0,17,776,22547.93,36,Educação,2,0
23,GO,Pós-graduação,5817.43,1,819,13827.86,48,Educação,7,0
33,DF,Ensino Médio,3090.49,1,733,24291.96,24,Saúde,2,1
43,PB,Ensino Superior,5321.3,21,612,22242.37,12,Outros,2,1
46,PI,Ensino Médio,3251.73,7,620,9979.0,18,Reforma,1,0
42,PI,Ensino Fundamental,5504.44,6,715,8801.04,24,Veículo,0,0
28,AP,Ensino Superior,1597.23,9,598,28688.43,18,Saúde,0,1
71,RR,Ensino Superior,3562.33,13,584,15843.52,60,Outros,0,0
24,AP,Ensino Médio,6333.13,15,465,14027.14,12,Veículo,1,0
29,AP,Ensino Superior,3067.01,20,679,5306.75,12,Outros,0,1
64,PB,Pós-graduação,6635.09,13,513,19112.18,48,Outros,0,1
43,RN,Ensino Superior,20262.36,18,641,28036.42,48,Veículo,1,0
26,MT,Ensino Médio,2070.04,7,725,7021.49,36,Veículo,0,0
75,PE,Ensino Médio,6202.92,20,536,28076.57,24,Educação,0,0
41,RO,Ensino Médio,3403.16,8,619,14854.34,36,Veículo,0,0
62,PE,Ensino Médio,11242.71,16,574,14769.05,12,Saúde,0,0
49,AC,Ensino Médio,1785.59,8,518,6513.23,60,Saúde,2,1
70,AL,Ensino Médio,4674.96,19,584,10955.37,12,Outros,1,0
29,AC,Pós-graduação,3904.59,20,641,12454.95,48,Veículo,0,0
46,RS,Ensino Médio,2318.11,24,623,15298.67,36,Outros,3,1
41,PR,Pós-graduação,4934.42,20,578,14466.51,18,Reforma,0,0
67,TO,Ensino Médio,9154.72,5,615,6805.83,36,Reforma,0,0
62,RR,Ensino Superior,2695.82,24,567,5022.89,60,Outros,6,0
46,RS,Pós-graduação,4522.93,18,741,7507.87,48,Saúde,4,0
35,AP,Pós-graduação,10362.14,13,628,7137.02,24,Reforma,0,0
61,RS,Ensino Médio,10035.42,2,615,31260.77,36,Educação,0,0
18,RN,Ensino Médio,3020.31,1,850,22232.51,6,Veículo,0,0
33,RS,Ensino Superior,5404.36,21,806,6187.83,36,Outros,2,0
68,AC,Ensino Médio,7192.38,7,666,18659.54,24,Viagem,0,0
67,GO,Ensino Superior,7960.24,18,727,10015.42,24,Viagem,0,0
58,PB,Pós-graduação,9571.34,18,639,5637.32,36,Veículo,0,0
19,PA,Ensino Médio,3350.35,3,675,18157.46,6,Outros,3,1
29,AM,Ensino Superior,2042.99,15,603,18574.78,48,Educação,5,1
64,MA,Ensino Superior,1900.72,20,592,12309.37,12,Veículo,1,1
60,MA,Ensino Médio,4831.52,22,471,8574.16,24,Veículo,1,0
41,AM,Pós-graduação,4276.39,22,741,13044.44,24,Outros,0,0
37,DF,Pós-graduação,10370.23,19,661,16262.8,60,Saúde,1,0
57,CE,Ensino Superior,8058.41,13,660,25346.74,36,Educação,4,0
72,MG,Ensino Superior,2407.91,5,703,16173.39,36,Outros,3,1
20,MT,Ensino Médio,2828.45,1,631,24336.64,36,Viagem,7,0
60,TO,Ensino Médio,9450.96,24,687,21024.31,60,Saúde,0,0
23,TO,Pós-graduação,1262.48,9,510,7778.68,12,Outros,0,1
53,AM,Ensino Médio,1095.78,19,706,7249.36,18,Educação,3,0
38,PI,Ensino Superior,2371.18,6,799,15667.97,24,Viagem,0,0
62,MA,Ensino Médio,2940.42,18,530,12730.17,24,Veículo,0,1
33,RO,Ensino Superior,3927.37,1,707,25687.46,36,Outros,5,1
34,RN,Ensino Superior,8712.63,7,718,6495.63,12,Educação,0,0
31,DF,Ensino Superior,14917.87,21,790,11687.43,24,Outros,1,0
20,RS,Ensino Superior,9606.29,3,537,15204.18,48,Outros,2,1
61,RN,Ensino Superior,6004.53,22,633,8880.18,36,Reforma,0,1
60,ES,Pós-graduação,2510.91,5,679,15995.24,12,Educação,4,1
63,AP,Pós-graduação,3519.55,22,541,10351.24,36,Viagem,0,0
25,RN,Ensino Fundamental,1075.13,8,507,12515.84,48,Reforma,2,1
46,MS,Pós-graduação,3752.4,2,691,6198.46,36,Outros,2,0
34,PA,Ensino Médio,3929.65,2,530,10267.24,18,Reforma,1,1
55,TO,Ensino Médio,4358.4,23,773,7500.24,36,Veículo,2,0
45,ES,Ensino Superior,2031.49,25,457,13818.85,36,Saúde,5,1
23,PB,Ensino Médio,2706.48,21,775,12875.66,48,Viagem,1,0
58,PA,Ensino Médio,1368.89,25,619,19325.83,24,Veículo,3,0
23,BA,Ensino Médio,3883.52,16,496,15272.79,24,Veículo,2,1
32,RO,Ensino Médio,2709.75,22,697,16286.32,60,Educação,1,0
47,DF,Ensino Médio,3636.49,24,588,9565.68,12,Outros,7,1
25,BA,Pós-graduação,7470.92,6,635,5184.39,48,Educação,0,1
22,AM,Pós-graduação,2904.76,19,813,12231.82,60,Viagem,7,1
75,PB,Pós-graduação,4863.33,6,668,27950.01,36,Reforma,2,0
670,CE,Ensino Superior,1032.08,14,613,16544.43,24,Veículo,1,1
51,RN,Pós-graduação,6394.61,18,617,11103.18,18,Outros,0,0
56,SC,Ensino Superior,17951.27,9,850,12570.87,24,Educação,1,0
21,GO,Ensino Médio,2561.27,16,604,27917.75,18,Reforma,0,0
36,RN,Ensino Superior,2700.38,7,701,22565.47,36,Saúde,3,0
72,ES,Ensino Superior,5343.78,3,850,14624.27,36,Outros,0,0
64,PI,Ensino Superior,4244.2,2,621,24278.71,36,Veículo,5,0
53,SC,Ensino Superior,8377.76,11,742,17431.22,36,Outros,4,0
47,AP,Ensino Médio,6665.27,23,684,5591.93,36,Reforma,0,0
66,RJ,Ensino Médio,10023.19,14,640,9481.73,36,Veículo,4,0
52,RJ,Ensino Fundamental,4534.93,17,677,8387.52,24,Outros,0,0
72, AC  ,Ensino Médio,2227.83,24,589,8792.6,36,Outros,0,0
71,MT,Ensino Médio,3608.96,11,804,12637.24,48,Veículo,0,0
49,BA,Ensino Médio,1398.12,13,653,10728.63,36,Educação,0,0
25,PE,Ensino Superior,6001.14,23,616,21375.37,18,Viagem,6,0
46,RJ,Ensino Médio,1614.87,18,694,16960.61,36,Educação,0,0
36,MG,Ensino Superior,3903.15,22,621,4917.66,12,Outros,0,1
70,BA,Ensino Superior,9154.16,9,567,15435.1,48,Outros,4,1
40,RS,Ensino Médio,6006.57,2,621,29577.3,60,Veículo,0,1
44,AP,Ensino Superior,977.24,10,813,5884.65,24,Educação,0,0
68,PI,Ensino Fundamental,5558.97,2,633,17420.59,60,Outros,0,0
41,AP,Pós-graduação,2796.16,16,637,8758.79,12,Outros,4,0
64,PR,Ensino Superior,2879.75,7,769,7693.69,18,Veículo,2,0
41,RJ,Ensino Superior,1240.67,9,451,7225.37,36,Outros,1,1
53,RO,Ensino Superior,2869.16,12,563,9695.0,36,Educação,1,1
22,TO,Pós-graduação,2623.3,9,546,8125.54,24,Outros,0,1
64,AL,Ensino Superior,5086.3,25,657,22398.66,60,Reforma,3,0
74,MS,Ensino Médio,2148.39,16,745,33856.67,48,Reforma,1,0
28,SP,Ensino Médio,6712.71,23,665,10973.62,36,Veículo,5,0
36,RN,Ensino Superior,3673.62,11,679,4605.5,18,Viagem,1,0
60,MG,Ensino Médio,1674.71,17,694,6944.79,12,Educação,3,0
66,AP,Ensino Fundamental,8162.87,10,632,11036.98,6,Educação,2,0
57,PB,Ensino Superior,19475.82,21,626,7719.45,24,Outros,7,0
70,AL,Ensino Fundamental,2150.83,8,648,22381.2,24,Veículo,2,1
38,AP,Ensino Fundamental,14327.11,5,590,4129.68,60,Reforma,3,0
59,PE,Ensino Médio,5744.1,22,750,15130.12,24,Saúde,2,0
61,BA,Ensino Médio,2464.44,14,679,19206.22,18,Outros,7,1
25,TO,Ensino Superior,4084.8,15,714,20659.1,18,Educação,2,0
28,GO,Ensino Superior,3487.86,19,743,10576.9,24,Outros,1,0
45,RN,Ensino Superior,7425.07,6,614,12342.66,6,Educação,0,0
54,ES,Ensino Superior,2205.35,1,570,6473.7,60,Viagem,0,0
49,AP,Ensino Médio,5671.76,20,604,4643.65,36,Reforma,5,0
25,MS,Pós-graduação,2797.17,17,659,13358.16,24,Outros,1,0
23,PE,Ensino Fundamental,1084.12,6,601,18642.38,48,Veículo,0,0
45,PI,Pós-graduação,4152.3,9,850,12519.1,12,Outros,0,0
26,PB,Pós-graduação,17047.81,7,725,17834.65,12,Reforma,0,0
33,SP,Pós-graduação,12245.04,25,501,8280.66,36,Reforma,2,0
68,RS,Ensino Superior,1491.94,8,678,9283.5,6,Reforma,0,0
19,MS,Ensino Médio,2640.99,17,647,7377.83,36,Viagem,7,1
35,RJ,Ensino Superior,2620.26,9,807,28634.9,48,Saúde,2,0
18,RS,Ensino Fundamental,8679.35,1,683,13826.99,24,Veículo,1,0
21,SE,Ensino Superior,4624.04,15,544,22063.38,18,Reforma,0,0
29,BA,Ensino Superior,1647.89,14,672,12626.44,36,Saúde,1,0
66,MG,Ensino Superior,3482.04,23,623,24339.06,60,Viagem,5,0
47, PB ,Ensino Médio,1148.19,18,727,8851.69,12,Reforma,0,0
39,AP,Ensino Superior,3090.18,13,684,8465.94,48,Veículo,4,1
66,BA,Ensino Médio,3268.94,11,694,8859.29,48,Reforma,1,0
59,DF,Ensino Superior,4049.89,4,657,15848.12,60,Saúde,2,1
23,PB,Ensino Superior,4610.22,15,685,8836.71,60,Outros,2,1
70,AC,Ensino Médio,4614.35,13,686,8044.47,36,Saúde,3,1
23,AM,Ensino Médio,2964.22,20,607,39214.96,24,Reforma,2,1
53,RN,Ensino Médio,10416.67,19,699,20361.63,24,Outros,0,0
59,AC,Ensino Superior,7119.83,1,702,17032.53,18,Reforma,1,0
52,DF,Pós-graduação,550.0,15,726,7346.3,60,Outros,4,0
67,AM,Ensino Médio,2571.05,18,671,17434.19,36,Veículo,3,1
38,CE,Ensino Superior,4761.71,6,769,7834.74,18,Saúde,4,0
66,SP,Ensino Médio,2391.84,67,718,19779.15,24,Outros,2,1
75,MT,Ensino Fundamental,8264.76,16,663,8512.12,18,Reforma,0,0
48,RJ,Ensino Médio,8867.49,16,577,11189.22,60,Veículo,7,1
32,PI,Ensino Fundamental,5814.98,1,722,3643.17,18,Reforma,3,0
45,RO,Ensino Superior,2850.56,3,739,25189.72,60,Viagem,6,0
39,AC,Ensino Superior,7865.45,2,641,40531.34,36,Educação,3,1
30,RS,Ensino Superior,1750.3,8,761,21552.8,48,Outros,0,1
20,DF,Ensino Superior,1520.66,7,759,12405.75,12,Outros,0,0
65,RS,Ensino Superior,7140.12,12,702,6558.93,24,Viagem,3,0
29,SP,Pós-graduação,2513.26,6,660,18439.29,12,Reforma,0,0
43,AC,Ensino Superior,18044.95,14,700,13271.56,60,Educação,6,0
32,GO,Ensino Superior,6210.26,25,715,7318.86,24,Veículo,1,0
24,AC,Ensino Superior,2128.41,9,614,17916.86,12,Reforma,2,0
50,RO,Ensino Médio,2350.19,19,665,11405.47,24,Educação,1,0
44,SC,Ensino Fundamental,5643.38,11,673,13389.19,36,Outros,3,0
57,PE,Ensino Superior,3224.0,7,551,15869.22,12,Saúde,0,1
23,MA,Ensino Médio,2466.36,20,481,15466.19,24,Saúde,1,1
51,MA,Ensino Superior,11318.2,1,732,5883.31,24,Saúde,0,1
27,AP,Ensino Médio,7982.21,14,686,7869.09,36,Saúde,0,0
49,MG,Ensino Superior,6018.5,16,620,5607.79,18,Reforma,1,0
49,SP,Ensino Superior,10315.78,17,710,28705.7,12,Veículo,1,0
43,RS,Ensino Fundamental,5893.88,16,623,13209.84,60,Educação,1,0
28,SE,Ensino Superior,1522.29,6,701,13318.76,18,Saúde,1,0
43,RS,Pós-graduação,4204.77,19,663,9790.68,24,Viagem,1,0
43,PE,Ensino Médio,3621.62,21,850,15093.28,6,Educação,2,1
33,RN,Pós-graduação,5941.96,6,687,4094.33,12,Educação,1,0
45,PR,Ensino Superior,7555.09,18,643,9949.85,24,Viagem,1,0
68,MG,Ensino Superior,5613.35,12,541,7720.62,24,Reforma,5,0
57,AP,Pós-graduação,9286.57,10,585,15641.05,48,Outros,2,0
45,RN,Ensino Médio,7315.52,8,747,7925.05,36,Reforma,1,0
18,RN,Ensino Médio,1687.32,4,671,12848.91,24,Veículo,1,1
37,RR,Ensino Fundamental,3187.38,20,655,10430.46,60,Reforma,4,0
39,MS,Ensino Superior,12545.92,3,645,8874.23,60,Veículo,5,1
41,RN,Ensino Médio,2832.44,17,645,25971.61,36,Viagem,0,0
31,RJ,Ensino Médio,8509.12,2,657,10548.58,12,Veículo,0,0
21,TO,Ensino Médio,4595.45,3,632,5490.15,36,Veículo,0,0
49,AP,Ensino Superior,900.0,3,772,25525.85,24,Educação,3,1
19,GO,Ensino Superior,1349.04,18,742,4364.73,24,Outros,7,0
42,DF,Ensino Fundamental,3627.38,6,513,9335.77,24,Educação,7,1
64,MS,Ensino Superior,3102.22,15,666,3412.86,18,Outros,4,0
54,PE,Ensino Médio,8544.71,13,636,21650.14,12,Outros,2,1
38,DF,Ensino Superior,1792.43,6,798,9422.52,18,Veículo,1,0
27,AP,Pós-graduação,6139.92,17,683,7347.51,18,Viagem,0,0
45,RN,Ensino Superior,4803.93,4,726,19900.56,6,Outros,0,1
71,PI,Ensino Superior,9843.63,7,664,22167.1,36,Reforma,0,0
19,PE,Ensino Superior,3063.39,15,765,12500.42,60,Reforma,0,0
36,PE,Ensino Médio,3543.39,9,655,6859.0,36,Reforma,1,0
45,DF,Ensino Superior,3876.91,24,823,7060.71,18,Saúde,2,0
23,SC,Pós-graduação,1811.62,1,566,11409.59,24,Reforma,4,0
24,RR,Ensino Superior,2979.67,8,710,5839.96,12,Veículo,4,1
34,DF,Ensino Superior,5482.07,2,559,23178.35,24,Outros,0,1
42,BA,Ensino Fundamental,10883.74,14,664,40649.53,60,Reforma,6,1
50,PE,Pós-graduação,2734.08,10,680,17654.16,24,Veículo,3,0
45,PR,Ensino Médio,7019.12,9,592,5802.54,36,Outros,0,0
48,DF,Pós-graduação,2404.97,20,744,24911.37,12,Educação,0,1
34,SE,Ensino Médio,10579.19,4,662,36749.35,24,Viagem,1,1
46,PI,Ensino Superior,1894.3,23,772,12688.79,24,Saúde,2,0
43,RO,Ensino Fundamental,6081.03,18,598,22815.73,36,Veículo,1,0
65,PB,Ensino Superior,6517.39,25,519,3820.45,24,Outros,0,0
42,CE,Pós-graduação,3586.54,3,488,17452.74,24,Educação,0,0
64,MS,Ensino Superior,2484.49,1,582,7432.64,12,Educação,0,0
65,GO,Ensino Superior,3622.68,23,668,6475.26,24,Viagem,0,0
53,SP,Ensino Superior,4237.35,15,780,27763.98,60,Outros,1,0
30,PR,Ensino Médio,8532.77,25,677,44845.52,24,Saúde,3,0
67,RS,Ensino Médio,1747.77,2,728,18714.54,48,Saúde,0,0
51,CE,Ensino Superior,3980.66,11,594,12371.8,12,Educação,1,0
31,SC,Ensino Superior,6363.09,2,691,12334.19,36,Outros,1,0
47,MG,Ensino Superior,3391.31,3,829,12980.78,18,Veículo,2,0
62,PA,Ensino Médio,3869.11,19,597,12573.98,6,Viagem,7,0
37,AP,Ensino Fundamental,4801.38,18,768,21401.21,36,Outros,1,0
30,MT,Ensino Superior,3114.41,15,671,4715.81,36,Educação,0,0
23,SC,Ensino Médio,5657.97,3,718,6468.51,36,Reforma,1,0
45,MG,Pós-graduação,3385.53,20,629,22359.29,36,Veículo,6,0
52,PE,Ensino Superior,6405.11,8,721,25323.4,18,Outros,6,1
33,RS,Ensino Médio,16922.55,10,729,10710.26,12,Reforma,2,0
57,RN,Ensino Superior,1334.88,19,678,16708.48,24,Reforma,7,1
49,MG,Ensino Médio,3772.56,24,503,8459.31,48,Saúde,1,0
23,MT,Ensino Fundamental,3937.99,6,579,9843.18,60,Veículo,0,0
53,RN,Ensino Fundamental,7465.49,5,599,18108.04,24,Viagem,0,0
36,MG,Ensino Fundamental,6337.9,3,744,6949.51,36,Outros,5,0
21,BA,Ensino Superior,5261.91,6,850,15891.62,18,Reforma,4,1
65,TO,Ensino Superior,6834.3,24,486,21456.54,18,Reforma,1,0
47,RS,Ensino Médio,7548.68,20,715,15880.1,18,Veículo,0,0
62,TO,Ensino Superior,2977.28,23,668,9619.66,24,Reforma,0,1
62,MG,Ensino Superior,2866.93,9,725,5558.65,24,Reforma,5,0
43,SE,Pós-graduação,6897.91,14,766,15393.01,48,Outros,0,0
25,AC,Ensino Superior,5287.73,17,750,9375.45,24,Outros,0,0
18,TO,Ensino Médio,5529.08,2,536,14935.27,24,Outros,1,0
21,MT,Ensino Médio,4165.48,1,724,7138.44,36,Reforma,0,0
64,PA,Ensino Médio,4356.87,25,731,36223.08,12,Veículo,1,0
46,GO,Ensino Superior,2405.19,14,546,21865.45,48,Outros,3,1
47,AL,Ensino Superior,4662.15,16,623,8772.89,36,Veículo,0,0
54,PA,Ensino Médio,14576.68,19,460,14036.83,18,Veículo,1,0
73,MG,Pós-graduação,9165.48,18,706,15241.58,24,Reforma,2,0
66,AL,Ensino Superior,9881.96,24,664,50000.0,18,Veículo,1,0
58,PB,Ensino Médio,2961.46,3,738,11145.99,36,Veículo,2,0
58,SP,Ensino Médio,1846.02,25,624,7727.34,18,Viagem,5,0
41,SC,Ensino Médio,2023.16,11,521,17907.58,24,Educação,1,1
35,PA,Ensino Médio,2793.99,23,637,8461.08,36,Reforma,0,0
74,PR,Ensino Superior,3454.04,6,591,11889.19,6,Viagem,2,1
38,SC,Ensino Superior,2380.35,17,635,17391.04,36,Reforma,3,1
46,RO,Ensino Médio,5967.85,10,622,18158.39,24,Saúde,1,0
35,CE,Ensino Médio,8217.6,2,830,19513.94,36,Reforma,0,0
40,RO,Ensino Superior,4246.08,2,752,8179.74,12,Outros,6,0
26,MG,Ensino Médio,16665.92,1,678,16196.28,24,Reforma,3,1
36, PA ,Ensino Médio,8271.78,21,716,11041.62,18,Reforma,0,0
37,SP,Ensino Superior,1110.44,17,723,3560.98,24,Educação,1,0
63,RJ,Ensino Médio,2242.68,7,621,14539.09,60,Outros,7,1
56,SC,Ensino Superior,1583.89,14,550,17733.98,48,Saúde,1,0
26,DF,Ensino Médio,4040.56,7,850,21769.11,60,Outros,2,0
57,BA,Ensino Fundamental,7247.23,14,633,15593.4,12,Viagem,1,0
42,DF,Ensino Superior,2219.05,7,643,6565.52,24,Veículo,5,0
36,RJ,Ensino Médio,1921.35,16,731,8129.79,48,Reforma,1,0
64,AC,Ensino Médio,4192.78,23,598,12945.34,24,Outros,0,0
26,MG,Ensino Fundamental,3584.42,21,719,41003.87,36,Reforma,1,0
22,AP,Pós-graduação,5591.23,6,379,15846.11,24,Outros,1,1
62,MA,Ensino Médio,8402.36,1,668,6021.48,12,Reforma,1,0
63,AL,Ensino Superior,7362.91,4,760,17754.63,18,Viagem,4,0
75,MT,Pós-graduação,4564.7,21,702,17608.78,36,Reforma,1,0
42,MG,Ensino Superior,11075.46,18,606,11554.41,60,Outros,0,0
41,CE,Ensino Superior,3165.27,14,727,8922.49,36,Veículo,2,0
28,MS,Ensino Superior,11306.72,7,655,9872.14,24,Outros,0,0
51,MA,Pós-graduação,2912.23,11,737,19283.44,36,Educação,2,0
29,PA,Ensino Superior,1178.4,4,564,6559.45,12,Reforma,0,1
67, RN ,Ensino Superior,5310.38,16,611,22705.71,12,Outros,1,0
24,MA,Ensino Médio,3481.62,4,778,19138.64,6,Reforma,0,0
42,AP,Ensino Médio,3490.67,3,734,23241.11,36,Veículo,3,1
39,RJ,Ensino Médio,4657.87,17,629,7762.22,6,Viagem,0,0
54,SE,Ensino Superior,9632.93,4,746,6284.4,36,Veículo,3,0
68,RS,Ensino Médio,5332.21,4,645,4369.57,12,Reforma,2,1
21,RS,Ensino Fundamental,2548.78,4,549,34273.8,48,Viagem,3,1
37,PR,Ensino Superior,4176.32,5,614,11636.62,60,Reforma,2,0
42,MS,Ensino Médio,1407.6,3,673,11796.35,12,Veículo,1,1
31,MT,Ensino Médio,2664.96,23,646,16319.17,18,Reforma,4,1
